id,indexed_date,language,media_name,media_url,publish_date,title,url
80f40447c8a71e0b0079b65730f2038de9d7301900ea564c3747a222a0d51198,2024-11-29 07:39:19.535150+00:00,en,npr.org,npr.org,2020-02-03,"After Months Of Campaigning And Debating, Iowa Caucuses Are Here",https://www.npr.org/2020/02/03/802193763/after-months-of-campaigning-and-debating-iowa-caucuses-are-here?ft=nprml&f=
81f9467cd390c881eef3158dc0f85bd9badccc54ee0798cfd887bba4b1497f85,2024-11-29 07:39:19.525760+00:00,en,npr.org,npr.org,2020-02-03,Klobuchar Says She's Seen A Surge In People Turning Out For Her In Iowa,https://www.npr.org/2020/02/03/802211103/klobuchar-says-shes-seen-a-surge-in-people-turning-out-for-her-in-iowa?ft=nprml&f=
048e72baf1e0df8490d077431ef7e784acfb8a52f01310c9da278ab33b0ffd32,2024-11-29 07:27:13.165959+00:00,en,npr.org,npr.org,2020-02-03,Where Iowa Falls In The Big Picture Of The 2020 Election,https://www.npr.org/2020/02/03/802392319/where-iowa-falls-in-the-big-picture-of-the-2020-election?ft=nprml&f=
906cc8e81dfe53a988113930f686e7970169f7b36163dbf210f904b15253095a,2024-11-29 03:27:42.577598+00:00,en,npr.org,npr.org,2020-02-05,"News Brief: Iowa Results, Trump Speech, Educational Redlining",https://www.npr.org/2020/02/05/802904097/morning-news-brief?ft=nprml&f=
2c51d09cd34758689ab7c4b177a2737f59f747be92fbab0a92e3d36eb5d47885,2024-11-28 20:16:45.439935+00:00,en,npr.org,npr.org,2020-02-05,"News Brief: Iowa Results, Trump Speech, Educational Redlining",https://www.npr.org/2020/02/05/802904097/morning-news-brief?utm_medium=RSS&utm_campaign=race
c20f2d20397cb3077508e73ed2bfc1e7ea4e906d04e00f37462cbaf4c6fb1517,2024-11-28 16:47:53.857410+00:00,en,npr.org,npr.org,2020-02-09,Campaigning Takes A Negative Turn In Closing Days Of New Hampshire Race,https://www.npr.org/2020/02/09/804210013/campaigning-takes-a-negative-turn-in-closing-days-of-new-hampshire-race?utm_medium=RSS&utm_campaign=news
17f8604be12dbef73e59562dbfc86a5fc39aab478d58c56cb71a8a8f1a9dbebb,2024-11-28 15:31:10.252231+00:00,en,npr.org,npr.org,2020-02-09,New Hampshire Primary Lookahead,https://www.npr.org/2020/02/09/804333862/new-hampshire-primary-lookahead?utm_medium=RSS&utm_campaign=allthingsconsidered
3922671517985bc88096b7971865b42c96aabb3b41597cf81256014988b7b6c1,2024-11-28 15:05:29.836431+00:00,en,npr.org,npr.org,2020-01-30,Iowa Caucuses Begin Democrats' Presidential Nominating Contests,https://www.npr.org/2020/01/30/801118585/iowa-caucuses-begin-democrats-presidential-nominating-contests
e6493b7627662bce3f86a71defa583dfc22d80b095b6140df0bea2f785bc07ee,2024-11-28 14:52:05.590329+00:00,en,npr.org,npr.org,2020-01-06,The Trump Impeachment Saga Is About To Heat Back Up,https://www.npr.org/2020/01/06/793140611/the-trump-impeachment-wars-are-about-to-heat-back-up
d1fefa474cdfa9e795823e550497754caf0a73bd0e9460b62eeda01e413a1baa,2024-11-28 14:51:45.096629+00:00,en,npr.org,npr.org,2020-01-22,'Stable Genius' Authors Describe Trump Presidency As A 'Den Of Destruction',https://www.npr.org/2020/01/22/798498535/stable-genius-authors-describe-trump-presidency-as-a-den-of-destruction
bdb7c65f1874837714d291b0b2c0ceef71d24165108d910807fb5b48ab71bef0,2024-11-28 14:29:04.536762+00:00,en,npr.org,npr.org,2020-02-07,Biden Campaign Tries To Rebound From 'Gut Punch' — Particularly In South Carolina,https://www.npr.org/2020/02/07/803907461/biden-campaign-tries-to-rebound-from-gut-punch-particularly-in-south-carolina
be98d7e434784b0903b817026377cbab00ae4a842cdc5d62ccfb296b6ef5be4c,2024-11-28 13:52:42.624890+00:00,en,npr.org,npr.org,2020-02-10,"Barr: 'Door Is Open' To Giuliani Tips On Ukraine, Though They'd Be Scrutinized",https://www.npr.org/2020/02/10/804518735/barr-door-is-open-to-giuliani-tips-on-ukraine-though-they-d-be-scrutinized?ft=nprml&f=
45c5ad717dffece26dcea5078db3a79af57334358dbe241d02e203be0ba5a2ff,2024-11-28 13:51:58.404507+00:00,en,npr.org,npr.org,2020-01-30,Impeachment Trial Q&A In Final Day Before Vote On Witnesses,https://www.npr.org/2020/01/30/799371829/impeachment-trial-q-a-enters-last-day-before-moving-to-vote-on-witnesses
ec531ba00e3a5a47e6c93e334ee625ae321cc311a9804835d42eb88b7f62cd8b,2024-11-28 13:50:39.019853+00:00,en,npr.org,npr.org,2020-02-10,"Barr: 'Door Is Open' To Giuliani Tips On Ukraine, Though They'd Be Scrutinized",https://www.npr.org/2020/02/10/804518735/barr-door-is-open-to-giuliani-tips-on-ukraine-though-they-d-be-scrutinized?utm_medium=RSS&utm_campaign=politics
0fc0c36c8f5e2b23b793414cc5cba781a106063854ad5f903d5ff84d4998041a,2024-11-28 12:28:31.480421+00:00,en,npr.org,npr.org,2020-01-16,NPR Poll: Majority Of Americans Believe Trump Encourages Election Interference,https://www.npr.org/2020/01/16/797101409/npr-poll-majority-of-americans-believe-trump-encourages-election-interference?live=1
9138c2e95d46de5644c439097b97e7d0fc3e73c87e7072dcced54a195dffec8a,2024-11-28 09:38:22.523236+00:00,en,npr.org,npr.org,2020-02-11,Voting Is Underway In New Hampshire For 1st-In-The-Nation Primary,https://www.npr.org/2020/02/11/804750301/voting-is-underway-in-new-hampshire-for-first-in-the-nation-primary?utm_medium=RSS&utm_campaign=morningedition
12d9fc5bc323930706431449310b0b1cf96018d13f8d63f41f1fe86762666da4,2024-11-28 09:21:29.628062+00:00,en,npr.org,npr.org,2020-02-11,"Sanders Is Projected To Narrowly Win The N.H. Primary, Taking The Front-Runner Mantle",https://www.npr.org/2020/02/11/805033393/sanders-is-projected-to-narrowly-win-the-n-h-primary-taking-the-front-runner-man?ft=nprml&f=
4f33f68666da83eab5a76e3d19bc0ef406662b803722d7d3f91da3160708e3fb,2024-11-28 09:12:45.780189+00:00,en,npr.org,npr.org,2020-02-11,Senior Adviser Anita Dunn On The State Of The Joe Biden Campaign,https://www.npr.org/2020/02/11/804941374/senior-adviser-anita-dunn-on-the-state-of-the-joe-biden-campaign?utm_medium=RSS&utm_campaign=allthingsconsidered
608164c783ee8d0e7631f79b59650e738da383afef47153cf3525061658a0f4c,2024-11-28 03:20:47.069034+00:00,en,npr.org,npr.org,2020-02-09,Week In Politics: Which Way Will Democratic Moderates Go In New Hampshire?,https://www.npr.org/2020/02/09/804232460/week-in-politics-which-way-will-democratic-moderates-go-in-new-hampshire?utm_medium=RSS&utm_campaign=weekendeditionsunday
cd7641e06c973897db84f5c056fe0dd0e7c05aa0cb3c77a2dd49ab6b5f3236aa,2024-11-27 13:21:13.119153+00:00,en,npr.org,npr.org,2020-02-17,'Stable Genius' Authors Describe Trump Presidency As A 'Den Of Dysfunction',https://www.npr.org/2020/02/17/806031256/stable-genius-authors-describe-trump-presidency-as-a-den-of-destruction?utm_medium=RSS&utm_campaign=freshair
5a8317b81c9560793a0b40e31afafa924e9da004979fc73e5a876ceeea847d0e,2024-11-27 10:37:29.838265+00:00,en,npr.org,npr.org,2020-02-17,'Stable Genius' Authors Describe Trump Presidency As A 'Den Of Dysfunction',https://www.npr.org/2020/02/17/806031256/stable-genius-authors-describe-trump-presidency-as-a-den-of-dysfunction?utm_medium=RSS&utm_campaign=freshair
98c75f5820b7bd3960da674c4b0243c13eaa8b1d19e1b9251663f71535bc0655,2024-11-27 02:20:21.660103+00:00,en,npr.org,npr.org,2020-02-21,Catholics In Las Vegas On Faith And Politics,https://www.npr.org/2020/02/21/808275176/catholics-in-las-vegas-on-faith-and-politics?utm_medium=RSS&utm_campaign=religion
7705bbbf11058e785fc82947017dc322987910e8f538be2dc0516526bb5b2538,2024-11-27 01:24:35.198113+00:00,en,npr.org,npr.org,2020-02-22,LISTEN: Nevada Caucuses Live Coverage,https://www.npr.org/2020/02/22/808138838/listen-nevada-caucuses-live-coverage?utm_medium=RSS&utm_campaign=news
9a531a5582e39dfeddf4e13efca9047778ac449cfdee60d7c4b6beb06a33f7d7,2024-11-26 10:29:28.552340+00:00,en,npr.org,npr.org,2020-02-26,"NPR Will Repeatedly Check In With Voters In Charlotte, N.C.",https://www.npr.org/2020/02/26/809553659/npr-will-repeatedly-check-in-with-voters-in-charlotte
926bb75cd6bf0631af37d4bef95f0c522a7ba7085d56caa2aa42d2a8eb60ee28,2024-11-26 04:03:01.535801+00:00,en,npr.org,npr.org,2020-02-29,What Young Voters Want In South Carolina,https://www.npr.org/2020/02/29/810786798/what-young-voters-want-in-south-carolina?utm_medium=RSS&utm_campaign=allthingsconsidered
23b05ead4e748322ecaf222ae14055993a22eb765340d5ae7138d8cb013e4931,2024-11-25 14:58:06.749534+00:00,en,npr.org,npr.org,2020-03-01,South Carolina Primary,https://apps.npr.org/liveblogs/20200229-south-carolina/
033dde27361a3d414e6f665566d967b81de8dd488987fecd8add593e8c887042,2024-11-25 14:56:50.427044+00:00,en,npr.org,npr.org,2020-02-24,Nevada Caucuses 2020: Live Results And Updates,https://apps.npr.org/liveblogs/20200222-nevada/
649a71b3f367e9e57008422e34ce6dda3243cbb82680d249c90ad08842727672,2024-11-25 14:04:54.112259+00:00,en,npr.org,npr.org,2020-02-12,New Hampshire Primary,https://apps.npr.org/liveblogs/20200211-new-hampshire/?utm_source=twitter.com&utm_term=nprnews&utm_medium=social&utm_campaign=npr
54b9228fdee9277dddf8d8c3b6392cde80dca11cfd7874b5f2b78f566c52796b,2024-11-25 13:23:23.463793+00:00,en,npr.org,npr.org,2020-02-03,African Americans Support Biden Over Other Democratic Candidates,https://www.npr.org/2020/02/03/802200756/african-americans-support-biden-over-other-democratic-candidates
6c03949803eef0e14d102aed1a2876de544a220af028c678fa042ab190141350,2024-11-25 13:16:43.433314+00:00,en,npr.org,npr.org,2020-02-03,Where Iowa Falls In The Big Picture Of The 2020 Election,https://www.npr.org/2020/02/03/802392319/where-iowa-falls-in-the-big-picture-of-the-2020-election
da2be4480db2e7071a11414bf47630cb349cd0ec85c579867f81cee872e35ff8,2024-11-25 12:35:57.664291+00:00,en,npr.org,npr.org,2020-03-03,AP Projects Joe Biden Will Win North Carolina Primary On Super Tuesday,https://www.npr.org/2020/03/03/811844357/ap-projects-joe-biden-will-win-north-carolina-primary-on-super-tuesday?utm_medium=RSS&utm_campaign=allthingsconsidered
2b54ee3727f23178780b629c28e16e542fc2047c14bb32fa027a9a3df0108bc3,2024-11-25 12:35:57.554857+00:00,en,npr.org,npr.org,2020-03-03,What To Watch For When You're Watching Super Tuesday,https://www.npr.org/2020/03/03/811722625/what-to-watch-for-when-youre-watching-super-tuesday?utm_medium=RSS&utm_campaign=allthingsconsidered
414cd98439420ae9fa993b2fd7e6a3e2efb53949cd394e4492922fb03c81a9f5,2024-11-25 12:35:57.267321+00:00,en,npr.org,npr.org,2020-03-03,Hillary Clinton Documentary Series Set To Premiere,https://www.npr.org/2020/03/03/811722590/hillary-clinton-documentary-series-set-to-premiere?utm_medium=RSS&utm_campaign=allthingsconsidered
4cae855db4d234849cec9c923af894217a23366d7ad36a269f2c46c307919080,2024-11-25 11:38:33.537047+00:00,en,npr.org,npr.org,2020-03-04,Super Tuesday Live Results And Analysis,https://apps.npr.org/liveblogs/20200303-super-tuesday/
a93d098a125f0e6395e39a3c522488303f7f6d04213190f19e03bc9f4c7d59d1,2024-11-25 11:19:32.935470+00:00,en,npr.org,npr.org,2020-03-04,"Biden Surges On Super Tuesday, Transforming Democratic Primary Into 2-Man Race",https://www.npr.org/2020/03/04/811785729/biden-surges-on-super-tuesday-transforming-democratic-primary-into-2-man-race?utm_medium=RSS&utm_campaign=news
178f9538ccfd13d5b7bd1a2fed1a6b0652f7f4cc0c8a5b1f6fa5e0d7ff0b293b,2024-11-25 10:04:57.003756+00:00,en,npr.org,npr.org,2020-03-04,The View From The Joe Biden Camp After Super Tuesday,https://www.npr.org/2020/03/04/812246887/the-view-from-the-joe-biden-camp-after-super-tuesday?utm_medium=RSS&utm_campaign=allthingsconsidered
3834a3be17d836c397c285e8b6c10bebc69f46ed5acd1ff67cee363885ad32c6,2024-11-25 10:04:56.912859+00:00,en,npr.org,npr.org,2020-03-04,"As Bloomberg Drops Out, A Post-Mortem With A Campaign Adviser",https://www.npr.org/2020/03/04/812246852/as-bloomberg-drops-out-a-post-mortem-with-a-campaign-adviser?utm_medium=RSS&utm_campaign=allthingsconsidered
f4a3162e26b3239d97ceedb90b3c5decc974891917f98b85f16ce46ef37cdc60,2024-11-25 09:42:01.936714+00:00,en,npr.org,npr.org,2020-02-12,Liveblog,https://apps.npr.org/liveblogs/20200211-new-hampshire/embed.html
e32e228b9343b5d3e71db4e9543cd60d7a549fd23a36885c7a1e02bfbe7df957,2024-11-25 08:50:08.976245+00:00,en,npr.org,npr.org,2020-02-11,"Bernie Sanders Narrowly Wins In New Hampshire, Taking Front-Runner Mantle",https://www.npr.org/2020/02/11/805033393/sanders-is-projected-to-narrowly-win-the-n-h-primary-taking-the-front-runner-man
6a3cc2e179fd710872b7d1bb27e52f1468ccc79d1bc02c10640fe9251b77b83f,2024-11-25 08:16:41.482311+00:00,en,npr.org,npr.org,2020-02-03,Klobuchar Says She's Seen A Surge In People Turning Out For Her In Iowa,https://www.npr.org/2020/02/03/802211103/klobuchar-says-shes-seen-a-surge-in-people-turning-out-for-her-in-iowa
2c182c329b8cfb7aa0c42ab99739768c20c4cea470830a9f033c9308f7922ddc,2024-11-24 22:38:46.539818+00:00,en,npr.org,npr.org,2020-02-29,'Very Much Alive': Biden Projected To Win South Carolina,https://www.npr.org/2020/02/29/810477647/biden-wins-south-carolina-primary-ap-projects
452ee49f5257aef7e59def583ff6c823049ab509b209811079db428bcc26240c,2024-11-24 16:20:19.006808+00:00,en,npr.org,npr.org,2020-03-10,What Election Officials Are Doing To Prevent Coronavirus Transmission While Voting,https://www.npr.org/2020/03/10/814164951/what-election-officials-are-doing-to-prevent-coronavirus-transmission-while-voti?utm_medium=RSS&utm_campaign=allthingsconsidered
48f874156dd5ec57f6059e333f48b30129c8b0ebb893ea575260065c660aa047,2024-11-24 16:20:18.771453+00:00,en,npr.org,npr.org,2020-03-10,Democratic Primary Enters 'Big Tuesday' In 6 States,https://www.npr.org/2020/03/10/814164874/democratic-primary-enters-big-tuesday-in-6-states?utm_medium=RSS&utm_campaign=allthingsconsidered
fc1338c60e0f4a096cc89442ae9698df9c23d16272150f8ed5b5ff6de339daf1,2024-11-24 15:04:58.009486+00:00,en,npr.org,npr.org,2020-03-11,Biden Campaign Cements Strong Position With More Wins; Sanders' Path Narrows,https://www.npr.org/2020/03/11/814263171/biden-campaign-cements-strong-position-with-more-wins-sanders-path-narrows?utm_medium=RSS&utm_campaign=politics
831936b178cb12b3cb68f864e0ad731a5016cf3a6ad7d6e77cea80f2be3b6c13,2024-11-24 14:07:30.680019+00:00,en,npr.org,npr.org,2020-03-11,March 10 Primaries Live Results And Analysis,https://apps.npr.org/liveblogs/20200310-primaries/
ea5c76c231476342b71a23da524e33a2ef9f035af7890e0891dfe10cfdeeb7cc,2024-11-24 13:41:03.775119+00:00,en,npr.org,npr.org,2020-03-11,Bernie Sanders To Stay In The Race Despite Key Losses,https://www.npr.org/2020/03/11/814266895/sanders-an-unlikely-front-runner-2-weeks-ago-faces-a-stark-reality?utm_medium=RSS&utm_campaign=elections
258a26fe494afa1a43f2a5735d2ca137b458c71215f09a37e1a3c34f77eba544,2024-11-24 05:03:02.552183+00:00,en,npr.org,npr.org,2020-03-14,Candidates Face A Twin Challenge: The Crisis And The Campaign,https://www.npr.org/2020/03/14/815691981/candidates-face-a-twin-challenge-the-crisis-and-the-campaign?utm_medium=RSS&utm_campaign=news
8ed6619b2e177e9be2ad57cc410bdbdc42bef0e2a857e0fa6846e061ad11d084,2024-11-23 23:44:40.993704+00:00,en,npr.org,npr.org,2020-02-10,New Hampshire Primary,https://www.npr.org/2020/02/10/802453746/new-hampshire-primary-2020-live-results-and-analysis
9ae9ee1f1c339c8cd139eaab4e8d3792266606fb264ebf2b004c5fa25d10e1c1,2024-11-22 07:20:38.128448+00:00,en,npr.org,npr.org,2020-03-23,"Biden Speaks From Home, Critizing Trump's Response, And Plans On Greater Visibility",https://www.npr.org/2020/03/23/820293486/biden-speaks-from-home-critizing-trumps-response-and-plans-on-greater-visibility?utm_medium=RSS&utm_campaign=allthingsconsidered
40ca196e1393633abfb6695edf8372fdff0d415aaa8883a95d36fbf99331a16a,2024-11-22 01:38:44.427012+00:00,en,npr.org,npr.org,2020-03-19,March 17 Primaries Live Results And Analysis,https://apps.npr.org/liveblogs/20200317-primaries/?utm_campaign=politics&utm_medium=social&utm_source=twitter.com&utm_term=nprnews#dnc-chairman-state-primaries-should-61
2ca0146fe58f106820a26512b1eb776c7f93c01f274082235daedec84e97ac2c,2024-11-21 09:17:00.991537+00:00,en,npr.org,npr.org,2020-03-10,Biden And Sanders Cancel Election Night Events Due To Coronavirus Concerns,https://www.npr.org/2020/03/10/813810160/coronavirus-meets-election-2020-rallies-polling-places-under-scrutiny?utm_term=nprnews&utm_campaign=npr&utm_source=twitter.com&utm_medium=social
8db7ac177ed9ad4e72d793f7c29620636b14c47f662ab26dceb74d26154a0a16,2024-11-19 12:32:11.587989+00:00,en,npr.org,npr.org,2020-03-04,The Path Ahead For Bernie Sanders After Super Tuesday,https://www.npr.org/2020/03/04/812246831/the-path-ahead-for-bernie-sanders-after-super-tuesday?utm_medium=RSS&utm_campaign=allthingsconsidered
e02c428a1a288f1e231080c8ea04663f6e1df4a0bcb9bc1573a94bb350e9c7ed,2024-11-19 12:32:08.547905+00:00,en,npr.org,npr.org,2020-03-10,Sanders Presidential Campaign Could Hinge On Michigan's Primary,https://www.npr.org/2020/03/10/813922133/sanders-presidential-campaign-could-hinge-on-michigans-primary?utm_medium=RSS&utm_campaign=morningedition
